country,year,age,sex,suicides/100k
Chile,1986,5-14,1,0.34
Chile,1987,55-74,0,21.28
Chile,1987,75+,0,20.28
Chile,1987,25-34,0,13.99
Chile,1987,35-54,0,12.61
Chile,1987,15-24,0,8.97
Chile,1987,55-74,1,3.41
Chile,1987,15-24,1,3
Chile,1987,25-34,1,2.78
Chile,1987,35-54,1,2.54
Chile,1987,5-14,0,0.48
Chile,1987,5-14,1,0.08
Chile,1987,75+,1,0
Chile,1988,75+,0,27.36
Chile,1988,55-74,0,17.84
Chile,1988,25-34,0,14.61
Chile,1988,35-54,0,13.6
Chile,1988,15-24,0,8.9
Chile,1988,15-24,1,3.08
Chile,1988,55-74,1,2.73
Chile,1988,35-54,1,2.41
Chile,1988,75+,1,1.74
Chile,1988,25-34,1,1.74
Chile,1988,5-14,1,0.49
Chile,1988,5-14,0,0.4
Chile,1989,75+,0,32.08
Chile,1989,55-74,0,18.83
Chile,1989,25-34,0,14.43
Chile,1989,35-54,0,12.94
Chile,1989,15-24,0,11.16
Chile,1989,35-54,1,2.41
Chile,1989,15-24,1,2.12
Chile,1989,25-34,1,2.06
Chile,1989,75+,1,1.71
Chile,1989,55-74,1,1.68
Chile,1989,5-14,0,0.86
Chile,1989,5-14,1,0.16
Chile,1990,55-74,0,23.85
Chile,1990,75+,0,19.64
Chile,1990,35-54,0,13.13
Chile,1990,25-34,0,12.68
Chile,1990,15-24,0,10.67
Chile,1990,55-74,1,2.6
Chile,1990,35-54,1,2.4
Chile,1990,25-34,1,2.32
Chile,1990,15-24,1,1.87
Chile,1990,75+,1,1.75
Chile,1990,5-14,0,0.71
Chile,1990,5-14,1,0.24
Chile,1991,75+,0,27.56
Chile,1991,55-74,0,17.98
Chile,1991,35-54,0,15.81
Chile,1991,25-34,0,12.14
Chile,1991,15-24,0,11.42
Chile,1991,35-54,1,2.89
Chile,1991,15-24,1,2.79
Chile,1991,75+,1,2.68
Chile,1991,25-34,1,2.48
Chile,1991,55-74,1,2.13
Chile,1991,5-14,1,0.56
Chile,1991,5-14,0,0.39
Chile,1992,75+,0,21.19
Chile,1992,55-74,0,16.41
Chile,1992,25-34,0,13.38
Chile,1992,35-54,0,11.85
Chile,1992,15-24,0,7.55
Chile,1992,15-24,1,2.38
Chile,1992,25-34,1,2.07
Chile,1992,35-54,1,1.79
Chile,1992,55-74,1,1.56
Chile,1992,5-14,0,0.46
Chile,1992,5-14,1,0.24
Chile,1992,75+,1,0
Chile,1993,75+,0,41.7
Chile,1993,55-74,0,16.95
Chile,1993,35-54,0,12.39
Chile,1993,25-34,0,12.37
Chile,1993,15-24,0,9.54
Chile,1993,35-54,1,2.89
Chile,1993,55-74,1,2.3
Chile,1993,15-24,1,2.15
Chile,1993,25-34,1,1.99
Chile,1993,5-14,0,0.67
Chile,1993,5-14,1,0.23
Chile,1993,75+,1,0
Chile,1994,75+,0,26.68
Chile,1994,55-74,0,19.06
Chile,1994,25-34,0,15.03
Chile,1994,35-54,0,14.25
Chile,1994,15-24,0,10.93
Chile,1994,25-34,1,2.14
Chile,1994,55-74,1,2
Chile,1994,35-54,1,1.86
Chile,1994,15-24,1,1.49
Chile,1994,75+,1,1.45
Chile,1994,5-14,1,0.3
Chile,1994,5-14,0,0.15
Chile,1995,75+,0,31.46
Chile,1995,55-74,0,20.92
Chile,1995,35-54,0,16.34
Chile,1995,25-34,0,15.54
Chile,1995,15-24,0,11.92
Chile,1995,55-74,1,3.23
Chile,1995,15-24,1,2.62
Chile,1995,75+,1,2.16
Chile,1995,35-54,1,2.06
Chile,1995,25-34,1,1.64
Chile,1995,5-14,0,0.72
Chile,1995,5-14,1,0.3
Chile,1996,55-74,0,22.39
Chile,1996,75+,0,19.3
Chile,1996,35-54,0,15.54
Chile,1996,25-34,0,14.01
Chile,1996,15-24,0,13.02
Chile,1996,15-24,1,2.87
Chile,1996,55-74,1,2.22
Chile,1996,35-54,1,2.12
Chile,1996,25-34,1,1.79
Chile,1996,75+,1,1.66
Chile,1996,5-14,0,0.5
Chile,1996,5-14,1,0.29
Chile,1997,75+,0,28.14
Chile,1997,55-74,0,18.66
Chile,1997,25-34,0,14.8
Chile,1997,35-54,0,14.74
Chile,1997,15-24,0,11.71
Chile,1997,15-24,1,3.84
Chile,1997,35-54,1,2.22
Chile,1997,55-74,1,1.93
Chile,1997,25-34,1,1.78
Chile,1997,75+,1,1.6
Chile,1997,5-14,0,0.42
Chile,1997,5-14,1,0.29
Chile,1998,75+,0,27.77
Chile,1998,55-74,0,22.88
Chile,1998,35-54,0,17.63
Chile,1998,25-34,0,16.57
Chile,1998,15-24,0,11.97
Chile,1998,75+,1,3.48
Chile,1998,15-24,1,3.01
Chile,1998,25-34,1,2.41
Chile,1998,35-54,1,2.16
Chile,1998,55-74,1,1.32
Chile,1998,5-14,1,0.29
Chile,1998,5-14,0,0.28
Chile,1999,75+,0,32.55
Chile,1999,55-74,0,21.19
Chile,1999,25-34,0,17.66
Chile,1999,35-54,0,17.3
Chile,1999,15-24,0,10.78
Chile,1999,55-74,1,2.78
Chile,1999,15-24,1,2.75
Chile,1999,25-34,1,2.65
Chile,1999,35-54,1,2.05
Chile,1999,75+,1,1.87
Chile,1999,5-14,0,0.21
Chile,1999,5-14,1,0.07
Chile,2000,75+,0,40.66
Chile,2000,55-74,0,26.21
Chile,2000,25-34,0,24.27
Chile,2000,35-54,0,23.8
Chile,2000,15-24,0,16.81
Chile,2000,55-74,1,4.16
Chile,2000,15-24,1,3.84
Chile,2000,35-54,1,3.59
Chile,2000,25-34,1,3.05
Chile,2000,75+,1,1.8
Chile,2000,5-14,0,0.56
Chile,2000,5-14,1,0.43
Chile,2001,75+,0,29.88
Chile,2001,55-74,0,28.42
Chile,2001,35-54,0,27.37
Chile,2001,25-34,0,23.67
Chile,2001,15-24,0,19.42
Chile,2001,15-24,1,4.74
Chile,2001,25-34,1,4.27
Chile,2001,35-54,1,4.25
Chile,2001,75+,1,2.07
Chile,2001,55-74,1,1.93
Chile,2001,5-14,0,0.84
Chile,2001,5-14,1,0.72
Chile,2002,75+,0,34.66
Chile,2002,55-74,0,25.63
Chile,2002,35-54,0,25.6
Chile,2002,25-34,0,23.67
Chile,2002,15-24,0,18.2
Chile,2002,35-54,1,4.91
Chile,2002,75+,1,4.31
Chile,2002,25-34,1,3.72
Chile,2002,15-24,1,3.66
Chile,2002,55-74,1,3.36
Chile,2002,5-14,0,1.2
Chile,2002,5-14,1,0.36
Chile,2003,75+,0,36.41
Chile,2003,55-74,0,28.2
Chile,2003,35-54,0,25.09
Chile,2003,25-34,0,24.56
Chile,2003,15-24,0,17.37
Chile,2003,35-54,1,4.36
Chile,2003,25-34,1,4.31
Chile,2003,15-24,1,4.05
Chile,2003,75+,1,3.82
Chile,2003,55-74,1,3.66
Chile,2003,5-14,0,1.42
Chile,2003,5-14,1,0.29
Chile,2004,75+,0,36.01
Chile,2004,55-74,0,25.96
Chile,2004,25-34,0,25.36
Chile,2004,35-54,0,25.2
Chile,2004,15-24,0,21.54
Chile,2004,25-34,1,5.39
Chile,2004,15-24,1,4.44
Chile,2004,35-54,1,4.36
Chile,2004,75+,1,3.37
Chile,2004,55-74,1,2.62
Chile,2004,5-14,0,1.07
Chile,2004,5-14,1,0.37
Chile,2005,75+,0,34.23
Chile,2005,55-74,0,26.26
Chile,2005,35-54,0,23.53
Chile,2005,25-34,0,22.47
Chile,2005,15-24,0,19.08
Chile,2005,35-54,1,4.91
Chile,2005,15-24,1,4.61
Chile,2005,25-34,1,4.01
Chile,2005,55-74,1,3.63
Chile,2005,5-14,0,1.88
Chile,2005,75+,1,1.77
Chile,2005,5-14,1,1.05
Chile,2006,75+,0,38.91
Chile,2006,35-54,0,26.96
Chile,2006,55-74,0,25.77
Chile,2006,25-34,0,23.05
Chile,2006,15-24,0,18.19
Chile,2006,35-54,1,5.67
Chile,2006,15-24,1,5.43
Chile,2006,25-34,1,4
Chile,2006,55-74,1,2.9
Chile,2006,75+,1,2.27
Chile,2006,5-14,0,1.46
Chile,2006,5-14,1,0.45
Chile,2007,75+,0,28.72
Chile,2007,55-74,0,26.19
Chile,2007,25-34,0,24.78
Chile,2007,35-54,0,23.67
Chile,2007,15-24,0,21.23
Chile,2007,15-24,1,6.54
Chile,2007,25-34,1,6.03
Chile,2007,35-54,1,5.63
Chile,2007,55-74,1,3.58
Chile,2007,75+,1,2.46
Chile,2007,5-14,0,1.4
Chile,2007,5-14,1,0.69
Chile,2008,75+,0,32.54
Chile,2008,25-34,0,27.45
Chile,2008,55-74,0,27.42
Chile,2008,35-54,0,27.05
Chile,2008,15-24,0,23.02
Chile,2008,15-24,1,7.94
Chile,2008,25-34,1,6.4
Chile,2008,35-54,1,5.87
Chile,2008,55-74,1,5.26
Chile,2008,75+,1,2.64
Chile,2008,5-14,1,1.24
Chile,2008,5-14,0,1.05
Chile,2009,75+,0,37.48
Chile,2009,25-34,0,28.43
Chile,2009,55-74,0,28.31
Chile,2009,35-54,0,26.6
Chile,2009,15-24,0,22.91
Chile,2009,15-24,1,7.34
Chile,2009,25-34,1,6.83
Chile,2009,35-54,1,6.67
Chile,2009,55-74,1,4.68
Chile,2009,75+,1,3.06
Chile,2009,5-14,0,1.13
Chile,2009,5-14,1,0.86
Chile,2010,75+,0,40.59
Chile,2010,35-54,0,26.05
Chile,2010,25-34,0,23.8
Chile,2010,55-74,0,23.48
Chile,2010,15-24,0,21.83
Chile,2010,15-24,1,6.47
Chile,2010,35-54,1,6.39
Chile,2010,25-34,1,6.2
Chile,2010,55-74,1,3.44
Chile,2010,75+,1,2.47
Chile,2010,5-14,0,1.37
Chile,2010,5-14,1,0.79
Chile,2011,75+,0,35.57
Chile,2011,55-74,0,28.13
Chile,2011,25-34,0,25.2
Chile,2011,35-54,0,24.46
Chile,2011,15-24,0,21.65
Chile,2011,35-54,1,6.67
Chile,2011,25-34,1,5.26
Chile,2011,15-24,1,4.97
Chile,2011,55-74,1,3.7
Chile,2011,75+,1,3.35
Chile,2011,5-14,1,0.96
Chile,2011,5-14,0,0.92
Chile,2012,75+,0,39.13
Chile,2012,25-34,0,23.92
Chile,2012,35-54,0,23.41
Chile,2012,55-74,0,22.8
Chile,2012,15-24,0,16.86
Chile,2012,35-54,1,5.79
Chile,2012,25-34,1,4.78
Chile,2012,15-24,1,4.49
Chile,2012,55-74,1,3.72
Chile,2012,75+,1,2.33
Chile,2012,5-14,0,0.62
Chile,2012,5-14,1,0.56
Chile,2013,75+,0,30.87
Chile,2013,55-74,0,22.21
Chile,2013,25-34,0,21.92
Chile,2013,35-54,0,21.59
Chile,2013,15-24,0,15.71
Chile,2013,35-54,1,5.41
Chile,2013,15-24,1,4.38
Chile,2013,25-34,1,3.94
Chile,2013,55-74,1,3.74
Chile,2013,75+,1,3.17
Chile,2013,5-14,0,0.93
Chile,2013,5-14,1,0.65
Chile,2014,75+,0,33.62
Chile,2014,55-74,0,22.9
Chile,2014,35-54,0,22.25
Chile,2014,25-34,0,20.87
Chile,2014,15-24,0,16.83
Chile,2014,35-54,1,5.25
Chile,2014,25-34,1,4.47
Chile,2014,15-24,1,4.27
Chile,2014,55-74,1,3.48
Chile,2014,75+,1,1.76
Chile,2014,5-14,0,0.94
Chile,2014,5-14,1,0.73
Chile,2015,75+,0,41.44
Chile,2015,55-74,0,21.59
Chile,2015,35-54,0,21.14
Chile,2015,25-34,0,21.04
Chile,2015,15-24,0,15.99
Chile,2015,35-54,1,5.59
Chile,2015,55-74,1,5.05
Chile,2015,25-34,1,4.85
Chile,2015,15-24,1,4.76
Chile,2015,75+,1,4.46
Chile,2015,5-14,1,1.06
Chile,2015,5-14,0,0.71
Colombia,1985,75+,0,17.02
Colombia,1985,55-74,0,11.13
Colombia,1985,25-34,0,8.31
Colombia,1985,15-24,0,8.02
Colombia,1985,35-54,0,7.67
Colombia,1985,15-24,1,3.73
Colombia,1985,25-34,1,1.98
Colombia,1985,75+,1,1.72
Colombia,1985,35-54,1,1.29
Colombia,1985,55-74,1,1.04
Colombia,1985,5-14,0,0.35
Colombia,1985,5-14,1,0.3
Colombia,1986,75+,0,10.32
Colombia,1986,15-24,0,7.98
Colombia,1986,25-34,0,7.96
Colombia,1986,55-74,0,7.81
Colombia,1986,35-54,0,7.47
Colombia,1986,15-24,1,3.77
Colombia,1986,25-34,1,2.06
Colombia,1986,55-74,1,1.11
Colombia,1986,35-54,1,1.06
Colombia,1986,5-14,1,0.29
Colombia,1986,5-14,0,0.28
Colombia,1986,75+,1,0
Colombia,1987,15-24,0,8.52
Colombia,1987,55-74,0,8.23
Colombia,1987,75+,0,7.62
Colombia,1987,25-34,0,7.34
Colombia,1987,35-54,0,5.73
Colombia,1987,15-24,1,3.4
Colombia,1987,25-34,1,1.09
Colombia,1987,35-54,1,0.98
Colombia,1987,55-74,1,0.83
Colombia,1987,75+,1,0.78
Colombia,1987,5-14,0,0.41
Colombia,1987,5-14,1,0.24
Colombia,1988,75+,0,14.14
Colombia,1988,25-34,0,7.94
Colombia,1988,55-74,0,7.76
Colombia,1988,15-24,0,6.86
Colombia,1988,35-54,0,5.96
Colombia,1988,15-24,1,2.44
Colombia,1988,75+,1,2.24
Colombia,1988,25-34,1,1.5
Colombia,1988,35-54,1,0.9
Colombia,1988,5-14,0,0.35
Colombia,1988,55-74,1,0.32
Colombia,1988,5-14,1,0.23
Colombia,1989,75+,0,8.63
Colombia,1989,55-74,0,7.94
Colombia,1989,25-34,0,6.98
Colombia,1989,35-54,0,5.42
Colombia,1989,15-24,0,5.38
Colombia,1989,15-24,1,2.24
Colombia,1989,25-34,1,1.6
Colombia,1989,75+,1,1.44
Colombia,1989,35-54,1,1.13
Colombia,1989,5-14,1,0.33
Colombia,1989,55-74,1,0.31
Colombia,1989,5-14,0,0.29
Colombia,1990,75+,0,10.39
Colombia,1990,55-74,0,7.56
Colombia,1990,15-24,0,6.17
Colombia,1990,25-34,0,6.09
Colombia,1990,35-54,0,5.23
Colombia,1990,15-24,1,2.71
Colombia,1990,25-34,1,1.41
Colombia,1990,35-54,1,1.28
Colombia,1990,55-74,1,1.07
Colombia,1990,75+,1,1.05
Colombia,1990,5-14,0,0.29
Colombia,1990,5-14,1,0.18
Colombia,1991,15-24,0,7.84
Colombia,1991,55-74,0,7.73
Colombia,1991,25-34,0,7.34
Colombia,1991,75+,0,6.64
Colombia,1991,35-54,0,5.73
Colombia,1991,15-24,1,2.85
Colombia,1991,25-34,1,1.8
Colombia,1991,35-54,1,1.1
Colombia,1991,75+,1,1
Colombia,1991,55-74,1,0.75
Colombia,1991,5-14,0,0.57
Colombia,1991,5-14,1,0.22
Colombia,1992,55-74,0,9.35
Colombia,1992,75+,0,9.27
Colombia,1992,25-34,0,8.59
Colombia,1992,15-24,0,8.12
Colombia,1992,35-54,0,5.88
Colombia,1992,15-24,1,3.33
Colombia,1992,25-34,1,1.77
Colombia,1992,35-54,1,1.47
Colombia,1992,55-74,1,0.46
Colombia,1992,5-14,1,0.45
Colombia,1992,5-14,0,0.43
Colombia,1992,75+,1,0.36
Colombia,1993,75+,0,9.87
Colombia,1993,55-74,0,9.12
Colombia,1993,15-24,0,8.26
Colombia,1993,25-34,0,7.49
Colombia,1993,35-54,0,6.75
Colombia,1993,15-24,1,3.03
Colombia,1993,25-34,1,1.72
Colombia,1993,55-74,1,1.19
Colombia,1993,35-54,1,1.06
Colombia,1993,5-14,0,0.53
Colombia,1993,5-14,1,0.21
Colombia,1993,75+,1,0
Colombia,1994,75+,0,13.45
Colombia,1994,15-24,0,9.23
Colombia,1994,55-74,0,9.06
Colombia,1994,25-34,0,7.98
Colombia,1994,35-54,0,6.51
Colombia,1994,15-24,1,3.89
Colombia,1994,25-34,1,1.86
Colombia,1994,55-74,1,1.37
Colombia,1994,35-54,1,1.24
Colombia,1994,75+,1,0.68
Colombia,1994,5-14,1,0.36
Colombia,1994,5-14,0,0.32
Colombia,1995,75+,0,11.39
Colombia,1995,55-74,0,8.59
Colombia,1995,25-34,0,7.85
Colombia,1995,15-24,0,7.41
Colombia,1995,35-54,0,5.92
Colombia,1995,15-24,1,3.22
Colombia,1995,25-34,1,1.67
Colombia,1995,35-54,1,1.63
Colombia,1995,55-74,1,1.07
Colombia,1995,5-14,0,0.35
Colombia,1995,75+,1,0.3
Colombia,1995,5-14,1,0.24
Colombia,1996,75+,0,13.26
Colombia,1996,55-74,0,9.44
Colombia,1996,15-24,0,7.79
Colombia,1996,35-54,0,6.91
Colombia,1996,25-34,0,6.91
Colombia,1996,15-24,1,3.31
Colombia,1996,25-34,1,1.74
Colombia,1996,35-54,1,1.09
Colombia,1996,55-74,1,0.98
Colombia,1996,75+,1,0.85
Colombia,1996,5-14,0,0.48
Colombia,1996,5-14,1,0.41
Colombia,1997,75+,0,13.05
Colombia,1997,55-74,0,8.67
Colombia,1997,15-24,0,8.34
Colombia,1997,25-34,0,7.38
Colombia,1997,35-54,0,5.99
Colombia,1997,15-24,1,3.15
Colombia,1997,25-34,1,2.08
Colombia,1997,35-54,1,1.36
Colombia,1997,55-74,1,1.08
Colombia,1997,75+,1,0.82
Colombia,1997,5-14,0,0.44
Colombia,1997,5-14,1,0.41
Colombia,1998,75+,0,18.79
Colombia,1998,15-24,0,13.16
Colombia,1998,55-74,0,13.09
Colombia,1998,25-34,0,12.21
Colombia,1998,35-54,0,9.19
Colombia,1998,15-24,1,6.52
Colombia,1998,25-34,1,2.87
Colombia,1998,35-54,1,2.02
Colombia,1998,5-14,1,1.12
Colombia,1998,55-74,1,1.11
Colombia,1998,5-14,0,0.82
Colombia,1998,75+,1,0.78
Colombia,1999,75+,0,18.83
Colombia,1999,55-74,0,15.1
Colombia,1999,15-24,0,12.87
Colombia,1999,25-34,0,12.54
Colombia,1999,35-54,0,10.04
Colombia,1999,15-24,1,6.22
Colombia,1999,25-34,1,2.86
Colombia,1999,35-54,1,1.98
Colombia,1999,5-14,1,1.09
Colombia,1999,55-74,1,1.01
Colombia,1999,5-14,0,0.8
Colombia,1999,75+,1,0.76
Colombia,2000,75+,0,20.66
Colombia,2000,15-24,0,15.73
Colombia,2000,55-74,0,13.28
Colombia,2000,25-34,0,13.23
Colombia,2000,35-54,0,10.31
Colombia,2000,15-24,1,6.68
Colombia,2000,25-34,1,2.82
Colombia,2000,35-54,1,2.1
Colombia,2000,75+,1,1.46
Colombia,2000,5-14,1,1.35
Colombia,2000,55-74,1,1.32
Colombia,2000,5-14,0,0.84
Colombia,2001,75+,0,17.76
Colombia,2001,55-74,0,15.12
Colombia,2001,15-24,0,14.84
Colombia,2001,25-34,0,13.19
Colombia,2001,35-54,0,10.78
Colombia,2001,15-24,1,7.59
Colombia,2001,25-34,1,3.07
Colombia,2001,55-74,1,1.66
Colombia,2001,35-54,1,1.45
Colombia,2001,5-14,1,1.07
Colombia,2001,75+,1,0.94
Colombia,2001,5-14,0,0.8
Colombia,2002,75+,0,15.18
Colombia,2002,15-24,0,14.37
Colombia,2002,25-34,0,13.76
Colombia,2002,55-74,0,11
Colombia,2002,35-54,0,10.32
Colombia,2002,15-24,1,7.34
Colombia,2002,25-34,1,2.68
Colombia,2002,35-54,1,1.6
Colombia,2002,5-14,1,1.53
Colombia,2002,55-74,1,1.49
Colombia,2002,5-14,0,1.21
Colombia,2002,75+,1,0.9
Colombia,2003,75+,0,14.97
Colombia,2003,55-74,0,13.99
Colombia,2003,25-34,0,12.61
Colombia,2003,15-24,0,12.26
Colombia,2003,35-54,0,9.05
Colombia,2003,15-24,1,7.38
Colombia,2003,25-34,1,2.7
Colombia,2003,35-54,1,1.84
Colombia,2003,55-74,1,1.79
Colombia,2003,75+,1,1.3
Colombia,2003,5-14,1,1.15
Colombia,2003,5-14,0,0.81
Colombia,2004,75+,0,21.91
Colombia,2004,55-74,0,13.04
Colombia,2004,15-24,0,12.5
Colombia,2004,25-34,0,11.7
Colombia,2004,35-54,0,9.27
Colombia,2004,15-24,1,6.03
Colombia,2004,25-34,1,2.62
Colombia,2004,75+,1,1.89
Colombia,2004,35-54,1,1.58
Colombia,2004,55-74,1,1.42
Colombia,2004,5-14,0,1.3
Colombia,2004,5-14,1,0.99
Colombia,2005,75+,0,18.12
Colombia,2005,15-24,0,12.28
Colombia,2005,55-74,0,11.89
Colombia,2005,25-34,0,10.24
Colombia,2005,35-54,0,8.43
Colombia,2005,15-24,1,5.48
Colombia,2005,25-34,1,2.65
Colombia,2005,35-54,1,1.58
Colombia,2005,55-74,1,1.26
Colombia,2005,5-14,0,1.21
Colombia,2005,75+,1,1.02
Colombia,2005,5-14,1,0.68
Colombia,2006,75+,0,21.46
Colombia,2006,15-24,0,12.32
Colombia,2006,25-34,0,11.68
Colombia,2006,55-74,0,10.96
Colombia,2006,35-54,0,8.61
Colombia,2006,15-24,1,4.77
Colombia,2006,25-34,1,2.69
Colombia,2006,35-54,1,1.6
Colombia,2006,55-74,1,1.48
Colombia,2006,5-14,0,1.08
Colombia,2006,5-14,1,0.98
Colombia,2006,75+,1,0.78
Colombia,2007,75+,0,17.71
Colombia,2007,55-74,0,12.14
Colombia,2007,15-24,0,11.61
Colombia,2007,25-34,0,11.51
Colombia,2007,35-54,0,8.85
Colombia,2007,15-24,1,5.02
Colombia,2007,25-34,1,2.89
Colombia,2007,35-54,1,1.43
Colombia,2007,5-14,1,0.98
Colombia,2007,5-14,0,0.87
Colombia,2007,55-74,1,0.68
Colombia,2007,75+,1,0.56
Colombia,2008,75+,0,17.57
Colombia,2008,55-74,0,11.79
Colombia,2008,25-34,0,11.45
Colombia,2008,15-24,0,11.24
Colombia,2008,35-54,0,9.34
Colombia,2008,15-24,1,4.96
Colombia,2008,25-34,1,2.29
Colombia,2008,35-54,1,1.4
Colombia,2008,5-14,0,1.12
Colombia,2008,55-74,1,1.1
Colombia,2008,5-14,1,1.06
Colombia,2008,75+,1,0.9
Colombia,2009,75+,0,17.74
Colombia,2009,25-34,0,11.47
Colombia,2009,55-74,0,11.32
Colombia,2009,15-24,0,11.26
Colombia,2009,35-54,0,9.31
Colombia,2009,15-24,1,4.98
Colombia,2009,25-34,1,1.9
Colombia,2009,55-74,1,1.79
Colombia,2009,35-54,1,1.46
Colombia,2009,5-14,0,1.29
Colombia,2009,5-14,1,0.79
Colombia,2009,75+,1,0.52
Colombia,2010,75+,0,15.54
Colombia,2010,25-34,0,11.54
Colombia,2010,15-24,0,11.23
Colombia,2010,55-74,0,9.63
Colombia,2010,35-54,0,8.2
Colombia,2010,15-24,1,4.5
Colombia,2010,25-34,1,2.03
Colombia,2010,35-54,1,1.19
Colombia,2010,5-14,0,0.98
Colombia,2010,5-14,1,0.97
Colombia,2010,75+,1,0.84
Colombia,2010,55-74,1,0.59
Colombia,2011,75+,0,13.75
Colombia,2011,15-24,0,10.54
Colombia,2011,25-34,0,9.95
Colombia,2011,55-74,0,9.45
Colombia,2011,35-54,0,8.67
Colombia,2011,15-24,1,3.83
Colombia,2011,25-34,1,1.77
Colombia,2011,35-54,1,1.41
Colombia,2011,55-74,1,1.03
Colombia,2011,5-14,0,0.98
Colombia,2011,5-14,1,0.85
Colombia,2011,75+,1,0.65
Colombia,2012,75+,0,15.21
Colombia,2012,15-24,0,11.42
Colombia,2012,25-34,0,10.59
Colombia,2012,55-74,0,10.41
Colombia,2012,35-54,0,7.78
Colombia,2012,15-24,1,3.65
Colombia,2012,25-34,1,1.85
Colombia,2012,55-74,1,1.39
Colombia,2012,35-54,1,1.33
Colombia,2012,5-14,0,1.06
Colombia,2012,75+,1,0.93
Colombia,2012,5-14,1,0.83
Colombia,2013,75+,0,14.68
Colombia,2013,15-24,0,10.62
Colombia,2013,55-74,0,9.73
Colombia,2013,25-34,0,9.69
Colombia,2013,35-54,0,7.77
Colombia,2013,15-24,1,3.43
Colombia,2013,25-34,1,2.04
Colombia,2013,35-54,1,1.59
Colombia,2013,55-74,1,1.33
Colombia,2013,5-14,0,0.99
Colombia,2013,5-14,1,0.91
Colombia,2013,75+,1,0.75
Colombia,2014,75+,0,17.07
Colombia,2014,15-24,0,11.38
Colombia,2014,55-74,0,10.12
Colombia,2014,25-34,0,9.96
Colombia,2014,35-54,0,7.89
Colombia,2014,15-24,1,3.23
Colombia,2014,25-34,1,2.05
Colombia,2014,55-74,1,1.34
Colombia,2014,35-54,1,1.27
Colombia,2014,5-14,0,0.9
Colombia,2014,75+,1,0.72
Colombia,2014,5-14,1,0.69
Colombia,2015,75+,0,16.33
Colombia,2015,15-24,0,11.27
Colombia,2015,55-74,0,10.83
Colombia,2015,25-34,0,9.49
Colombia,2015,35-54,0,9.12
Colombia,2015,15-24,1,4.32
Colombia,2015,25-34,1,2.75
Colombia,2015,35-54,1,1.46
Colombia,2015,75+,1,1.4
Colombia,2015,55-74,1,1.34
Colombia,2015,5-14,1,1.13
Colombia,2015,5-14,0,0.96
Costa Rica,1985,35-54,0,14.68
Costa Rica,1985,25-34,0,14.61
Costa Rica,1985,55-74,0,13.19
Costa Rica,1985,15-24,0,11.55
Costa Rica,1985,75+,0,7.69
Costa Rica,1985,15-24,1,2.91
Costa Rica,1985,25-34,1,1.4
Costa Rica,1985,35-54,1,1.39
Costa Rica,1985,55-74,1,1.03
Costa Rica,1985,5-14,0,0.66
Costa Rica,1985,5-14,1,0.35
Costa Rica,1985,75+,1,0
Costa Rica,1986,75+,0,22.56
Costa Rica,1986,35-54,0,21.48
Costa Rica,1986,55-74,0,21.44
Costa Rica,1986,25-34,0,11.58
Costa Rica,1986,15-24,0,6.82
Costa Rica,1986,15-24,1,2.48
Costa Rica,1986,55-74,1,1.01
Costa Rica,1986,25-34,1,0.91
Costa Rica,1986,35-54,1,0.9
Costa Rica,1986,5-14,1,0.34
Costa Rica,1986,5-14,0,0.32
Costa Rica,1986,75+,1,0
Costa Rica,1987,75+,0,35.71
Costa Rica,1987,35-54,0,14.52
Costa Rica,1987,25-34,0,12.34
Costa Rica,1987,15-24,0,7.17
Costa Rica,1987,55-74,0,7.16
Costa Rica,1987,25-34,1,3.48
Costa Rica,1987,15-24,1,2.37
Costa Rica,1987,35-54,1,2.16
Costa Rica,1987,5-14,1,0.65
Costa Rica,1987,55-74,1,0
Costa Rica,1987,75+,1,0
Costa Rica,1987,5-14,0,0
Costa Rica,1988,75+,0,27.97
Costa Rica,1988,35-54,0,20.39
Costa Rica,1988,55-74,0,13.94
Costa Rica,1988,25-34,0,13.26
Costa Rica,1988,15-24,0,6.98
Costa Rica,1988,15-24,1,2.64
Costa Rica,1988,25-34,1,2.54
Costa Rica,1988,35-54,1,1.26
Costa Rica,1988,5-14,1,0
Costa Rica,1988,55-74,1,0
Costa Rica,1988,75+,1,0
Costa Rica,1988,5-14,0,0
Costa Rica,1989,25-34,0,19.31
Costa Rica,1989,55-74,0,17.43
Costa Rica,1989,35-54,0,15.15
Costa Rica,1989,75+,0,12.5
Costa Rica,1989,15-24,0,7.85
Costa Rica,1989,15-24,1,4.26
Costa Rica,1989,35-54,1,3.44
Costa Rica,1989,25-34,1,2.79
Costa Rica,1989,55-74,1,0.87
Costa Rica,1989,5-14,1,0.6
Costa Rica,1989,5-14,0,0.57
Costa Rica,1989,75+,1,0
Costa Rica,1990,75+,0,26.32
Costa Rica,1990,35-54,0,17.75
Costa Rica,1990,55-74,0,13.27
Costa Rica,1990,15-24,0,11.9
Costa Rica,1990,25-34,0,11.61
Costa Rica,1990,75+,1,4.2
Costa Rica,1990,35-54,1,2.2
Costa Rica,1990,15-24,1,1.77
Costa Rica,1990,55-74,1,1.68
Costa Rica,1990,25-34,1,1.16
Costa Rica,1990,5-14,0,1.12
Costa Rica,1990,5-14,1,0.29
Costa Rica,1991,35-54,0,14.19
Costa Rica,1991,55-74,0,13.68
Costa Rica,1991,25-34,0,11.31
Costa Rica,1991,75+,0,10.53
